drug1,drug2,cancer,cell line,score,seneitive10,cut4,drug_combination,drug1name,drug2name,depmap_id
45388,763371,Non-Small Cell Lung Cancer,NCI-H460,-5.111111111,0,0,45388-763371,Dacarbazine,Ruxolitinib,ACH-000463
45388,763371,Non-Small Cell Lung Cancer,NCI-H522,-1.666666667,0,0,45388-763371,Dacarbazine,Ruxolitinib,ACH-000343
45388,763371,Ovarian Cancer,IGROV1,-3.333333333,0,0,45388-763371,Dacarbazine,Ruxolitinib,ACH-000966
45388,763371,Ovarian Cancer,OVCAR-3,-11.22222222,0,0,45388-763371,Dacarbazine,Ruxolitinib,ACH-000001
45388,763371,Ovarian Cancer,OVCAR-4,-7.111111111,0,0,45388-763371,Dacarbazine,Ruxolitinib,ACH-000617
45388,763371,Ovarian Cancer,OVCAR-8,-8,0,0,45388-763371,Dacarbazine,Ruxolitinib,ACH-000696
45388,763371,Ovarian Cancer,SK-OV-3,-3.444444444,0,0,45388-763371,Dacarbazine,Ruxolitinib,ACH-000811
45388,763371,Prostate Cancer,PC-3,-5.444444444,0,0,45388-763371,Dacarbazine,Ruxolitinib,ACH-000090
45388,763371,Renal Cancer,786-0,0.333333333,0,0,45388-763371,Dacarbazine,Ruxolitinib,ACH-000649
45388,763371,Renal Cancer,A-498,-2.666666667,0,0,45388-763371,Dacarbazine,Ruxolitinib,ACH-000555
45388,763371,Renal Cancer,ACHN,3.555555556,0,0,45388-763371,Dacarbazine,Ruxolitinib,ACH-000046
45388,763371,Renal Cancer,CAKI-1,-10,0,0,45388-763371,Dacarbazine,Ruxolitinib,ACH-000433
45923,49842,Breast Cancer,BT-549,-7.666666667,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000288
45923,49842,Breast Cancer,MCF7,-7.777777778,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000019
45923,49842,Breast Cancer,MDA-MB-231,-6.444444444,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000768
45923,49842,Breast Cancer,MDA-MB-468,-6.444444444,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000849
45923,49842,Breast Cancer,T-47D,-4,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000147
45923,49842,CNS Cancer,SF-268,2.333333333,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000655
45923,49842,CNS Cancer,SF-295,2.111111111,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000376
45923,49842,CNS Cancer,U251,-3.111111111,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000232
45923,49842,Colon Cancer,HCT 116,-6.888888889,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000971
45923,49842,Colon Cancer,HCT-15,-7.444444444,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000997
45923,49842,Colon Cancer,KM12,-1.555555556,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000969
45923,49842,Colon Cancer,SW-620,-7.555555556,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000651
45923,49842,Leukemia,HL-60(TB),-25.55555556,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000002
45923,49842,Leukemia,RPMI-8226,-21.88888889,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000817
45923,49842,Melanoma,SK-MEL-28,-12.11111111,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000615
45923,49842,Melanoma,SK-MEL-5,0.222222222,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000730
45923,49842,Melanoma,UACC-257,-8.555555556,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000579
45923,49842,Melanoma,UACC-62,-10,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000425
45923,49842,Non-Small Cell Lung Cancer,A549,-8.555555556,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000681
45923,49842,Non-Small Cell Lung Cancer,EKVX,-3.111111111,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000706
45923,49842,Non-Small Cell Lung Cancer,HOP-62,1.888888889,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000861
45923,49842,Non-Small Cell Lung Cancer,NCI-H23,-5.222222222,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000900
45923,49842,Non-Small Cell Lung Cancer,NCI-H460,-11,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000463
45923,49842,Non-Small Cell Lung Cancer,NCI-H522,-22,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000343
45923,49842,Ovarian Cancer,IGROV1,-2.333333333,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000966
45923,49842,Ovarian Cancer,OVCAR-4,-14,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000617
45923,49842,Ovarian Cancer,OVCAR-8,-4.333333333,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000696
45923,49842,Prostate Cancer,PC-3,-13.77777778,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000090
45923,49842,Renal Cancer,786-0,-3.888888889,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000649
45923,49842,Renal Cancer,A-498,-10,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000555
45923,49842,Renal Cancer,ACHN,-6,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000046
45923,49842,Renal Cancer,CAKI-1,-13.44444444,0,0,45923-49842,Methoxsalen,Vinblastine sulfate,ACH-000433
45923,63878,Breast Cancer,BT-549,-0.333333333,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000288
45923,63878,Breast Cancer,HS 578T,0.777777778,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000148
45923,63878,Breast Cancer,MCF7,-2.444444444,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000019
45923,63878,Breast Cancer,MDA-MB-231,-1.333333333,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000768
45923,63878,Breast Cancer,MDA-MB-468,-0.222222222,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000849
45923,63878,Breast Cancer,T-47D,-8.444444444,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000147
45923,63878,CNS Cancer,SF-268,-0.888888889,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000655
45923,63878,CNS Cancer,SF-295,-5.444444444,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000376
45923,63878,CNS Cancer,U251,-4.111111111,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000232
45923,63878,Colon Cancer,HCT 116,3.888888889,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000971
45923,63878,Colon Cancer,HCT-15,-1.333333333,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000997
45923,63878,Colon Cancer,KM12,1,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000969
45923,63878,Colon Cancer,SW-620,-2.222222222,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000651
45923,63878,Leukemia,HL-60(TB),0.666666667,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000002
45923,63878,Leukemia,K-562,-1.666666667,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000551
45923,63878,Leukemia,RPMI-8226,-13.77777778,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000817
45923,63878,Melanoma,LOX IMVI,-6.555555556,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000750
45923,63878,Melanoma,SK-MEL-28,-3.444444444,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000615
45923,63878,Melanoma,SK-MEL-5,1,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000730
45923,63878,Melanoma,UACC-257,-3.111111111,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000579
45923,63878,Melanoma,UACC-62,-2.555555556,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000425
45923,63878,Non-Small Cell Lung Cancer,A549,2.555555556,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000681
45923,63878,Non-Small Cell Lung Cancer,EKVX,-5.444444444,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000706
45923,63878,Non-Small Cell Lung Cancer,HOP-62,8.111111111,0,1,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000861
45923,63878,Non-Small Cell Lung Cancer,NCI-H23,-3,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000900
45923,63878,Non-Small Cell Lung Cancer,NCI-H460,3.555555556,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000463
45923,63878,Non-Small Cell Lung Cancer,NCI-H522,1.333333333,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000343
45923,63878,Ovarian Cancer,IGROV1,0.222222222,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000966
45923,63878,Ovarian Cancer,OVCAR-4,-2.555555556,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000617
45923,63878,Ovarian Cancer,OVCAR-8,-1.333333333,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000696
45923,63878,Ovarian Cancer,SK-OV-3,2.111111111,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000811
45923,63878,Prostate Cancer,PC-3,3.222222222,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000090
45923,63878,Renal Cancer,786-0,-0.666666667,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000649
45923,63878,Renal Cancer,A-498,0.111111111,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000555
45923,63878,Renal Cancer,ACHN,-1.222222222,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000046
45923,63878,Renal Cancer,CAKI-1,-3.888888889,0,0,45923-63878,Methoxsalen,Cytarabine hydrochloride,ACH-000433
45923,66847,Breast Cancer,BT-549,-2.222222222,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000288
45923,66847,Breast Cancer,HS 578T,1.444444444,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000148
45923,66847,Breast Cancer,MCF7,-3.333333333,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000019
45923,66847,Breast Cancer,MDA-MB-231,-1.666666667,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000768
45923,66847,Breast Cancer,MDA-MB-468,-3.666666667,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000849
45923,66847,Breast Cancer,T-47D,-7.777777778,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000147
45923,66847,CNS Cancer,SF-268,-4.777777778,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000655
45923,66847,CNS Cancer,SF-295,-1,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000376
45923,66847,CNS Cancer,U251,-2.111111111,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000232
45923,66847,Colon Cancer,HCT 116,-11.22222222,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000971
45923,66847,Colon Cancer,HCT-15,-4.666666667,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000997
45923,66847,Colon Cancer,KM12,-0.333333333,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000969
45923,66847,Colon Cancer,SW-620,-1.666666667,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000651
45923,66847,Leukemia,HL-60(TB),-18.44444444,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000002
45923,66847,Leukemia,K-562,-3.333333333,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000551
45923,66847,Leukemia,RPMI-8226,1.888888889,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000817
45923,66847,Melanoma,LOX IMVI,-4.666666667,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000750
45923,66847,Melanoma,SK-MEL-2,-7.555555556,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-001190
45923,66847,Melanoma,SK-MEL-28,-4.666666667,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000615
45923,66847,Melanoma,SK-MEL-5,-14.66666667,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000730
45923,66847,Melanoma,UACC-257,-0.777777778,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000579
45923,66847,Melanoma,UACC-62,-5.888888889,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000425
45923,66847,Non-Small Cell Lung Cancer,A549,-0.444444444,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000681
45923,66847,Non-Small Cell Lung Cancer,EKVX,-2,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000706
45923,66847,Non-Small Cell Lung Cancer,HOP-62,-6.888888889,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000861
45923,66847,Non-Small Cell Lung Cancer,NCI-H460,-3.777777778,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000463
45923,66847,Non-Small Cell Lung Cancer,NCI-H522,1.777777778,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000343
45923,66847,Ovarian Cancer,IGROV1,-2.333333333,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000966
45923,66847,Ovarian Cancer,OVCAR-3,-9.222222222,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000001
45923,66847,Ovarian Cancer,OVCAR-4,-5.444444444,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000617
45923,66847,Ovarian Cancer,OVCAR-8,-2.666666667,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000696
45923,66847,Ovarian Cancer,SK-OV-3,-8.333333333,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000811
45923,66847,Prostate Cancer,PC-3,-3.777777778,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000090
45923,66847,Renal Cancer,786-0,2.111111111,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000649
45923,66847,Renal Cancer,A-498,-7.333333333,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000555
45923,66847,Renal Cancer,ACHN,-2.444444444,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000046
45923,66847,Renal Cancer,CAKI-1,-6,0,0,45923-66847,Methoxsalen,Thalidomide,ACH-000433
45923,67574,Breast Cancer,BT-549,-20.66666667,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000288
45923,67574,Breast Cancer,MCF7,-6.333333333,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000019
45923,67574,Breast Cancer,MDA-MB-231,-11.88888889,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000768
45923,67574,Breast Cancer,T-47D,-9.555555556,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000147
45923,67574,CNS Cancer,SF-268,1.222222222,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000655
45923,67574,CNS Cancer,SF-295,-5.666666667,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000376
45923,67574,CNS Cancer,U251,-15.33333333,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000232
45923,67574,Colon Cancer,HCT 116,-11.66666667,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000971
45923,67574,Colon Cancer,HCT-15,-10.66666667,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000997
45923,67574,Colon Cancer,KM12,-17.66666667,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000969
45923,67574,Colon Cancer,SW-620,-12.77777778,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000651
45923,67574,Leukemia,HL-60(TB),-7.444444444,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000002
45923,67574,Leukemia,K-562,3.555555556,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000551
45923,67574,Melanoma,LOX IMVI,-2.666666667,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000750
45923,67574,Melanoma,SK-MEL-28,-20.22222222,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000615
45923,67574,Melanoma,SK-MEL-5,5.111111111,0,1,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000730
45923,67574,Melanoma,UACC-257,-15.77777778,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000579
45923,67574,Melanoma,UACC-62,-8.555555556,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000425
45923,67574,Non-Small Cell Lung Cancer,A549,-0.555555556,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000681
45923,67574,Non-Small Cell Lung Cancer,EKVX,-8.555555556,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000706
45923,67574,Non-Small Cell Lung Cancer,HOP-62,-0.444444444,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000861
45923,67574,Non-Small Cell Lung Cancer,NCI-H23,-15.33333333,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000900
45923,67574,Non-Small Cell Lung Cancer,NCI-H460,-0.444444444,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000463
45923,67574,Non-Small Cell Lung Cancer,NCI-H522,-15.22222222,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000343
45923,67574,Ovarian Cancer,IGROV1,0.222222222,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000966
45923,67574,Ovarian Cancer,OVCAR-3,-15.11111111,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000001
45923,67574,Ovarian Cancer,OVCAR-4,-22,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000617
45923,67574,Ovarian Cancer,OVCAR-8,-4.888888889,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000696
45923,67574,Ovarian Cancer,SK-OV-3,-5,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000811
45923,67574,Prostate Cancer,PC-3,-6.555555556,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000090
45923,67574,Renal Cancer,786-0,-8.666666667,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000649
45923,67574,Renal Cancer,A-498,-3.333333333,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000555
45923,67574,Renal Cancer,ACHN,-4.555555556,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000046
45923,67574,Renal Cancer,CAKI-1,-14.33333333,0,0,45923-67574,Methoxsalen,Vincristine sulfate,ACH-000433
45923,71423,Breast Cancer,BT-549,-4.888888889,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000288
45923,71423,Breast Cancer,HS 578T,-12.11111111,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000148
45923,71423,Breast Cancer,MCF7,-20,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000019
45923,71423,Breast Cancer,MDA-MB-231,-15.11111111,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000768
45923,71423,Breast Cancer,MDA-MB-468,-9.333333333,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000849
45923,71423,Breast Cancer,T-47D,-2.222222222,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000147
45923,71423,CNS Cancer,SF-295,-6.666666667,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000376
45923,71423,CNS Cancer,U251,-1.333333333,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000232
45923,71423,Colon Cancer,HCT 116,-6.333333333,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000971
45923,71423,Colon Cancer,HCT-15,-4.888888889,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000997
45923,71423,Colon Cancer,KM12,-1.888888889,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000969
45923,71423,Colon Cancer,SW-620,-0.666666667,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000651
45923,71423,Leukemia,HL-60(TB),-15,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000002
45923,71423,Leukemia,K-562,-5.444444444,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000551
45923,71423,Leukemia,RPMI-8226,-3.888888889,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000817
45923,71423,Melanoma,LOX IMVI,-4.111111111,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000750
45923,71423,Melanoma,SK-MEL-2,-9.888888889,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-001190
45923,71423,Melanoma,SK-MEL-28,-7.555555556,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000615
45923,71423,Melanoma,SK-MEL-5,-17.66666667,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000730
45923,71423,Melanoma,UACC-257,-0.333333333,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000579
45923,71423,Melanoma,UACC-62,-2,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000425
45923,71423,Non-Small Cell Lung Cancer,A549,-0.222222222,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000681
45923,71423,Non-Small Cell Lung Cancer,EKVX,-3.888888889,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000706
45923,71423,Non-Small Cell Lung Cancer,HOP-62,-11.77777778,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000861
45923,71423,Non-Small Cell Lung Cancer,NCI-H23,-3.222222222,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000900
45923,71423,Non-Small Cell Lung Cancer,NCI-H460,-1.888888889,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000463
45923,71423,Non-Small Cell Lung Cancer,NCI-H522,0.444444444,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000343
45923,71423,Ovarian Cancer,IGROV1,0.222222222,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000966
45923,71423,Ovarian Cancer,OVCAR-3,-10.44444444,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000001
45923,71423,Ovarian Cancer,OVCAR-4,-0.333333333,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000617
45923,71423,Ovarian Cancer,OVCAR-8,-7.888888889,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000696
45923,71423,Ovarian Cancer,SK-OV-3,-4.444444444,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000811
45923,71423,Prostate Cancer,PC-3,-7.555555556,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000090
45923,71423,Renal Cancer,786-0,-3.888888889,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000649
45923,71423,Renal Cancer,A-498,-1.777777778,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000555
45923,71423,Renal Cancer,ACHN,-11.55555556,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000046
45923,71423,Renal Cancer,CAKI-1,-10.33333333,0,0,45923-71423,Methoxsalen,Megestrol acetate,ACH-000433
45923,82151,Breast Cancer,BT-549,-5.555555556,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000288
45923,82151,Breast Cancer,HS 578T,-3,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000148
45923,82151,Breast Cancer,MCF7,-4.444444444,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000019
45923,82151,Breast Cancer,MDA-MB-231,-3.222222222,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000768
45923,82151,Breast Cancer,MDA-MB-468,-3.777777778,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000849
45923,82151,Breast Cancer,T-47D,-0.888888889,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000147
45923,82151,CNS Cancer,SF-268,-9.888888889,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000655
45923,82151,CNS Cancer,SF-295,-4.444444444,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000376
45923,82151,CNS Cancer,U251,-1.888888889,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000232
45923,82151,Colon Cancer,HCT 116,-2.666666667,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000971
45923,82151,Colon Cancer,HCT-15,-3.555555556,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000997
45923,82151,Colon Cancer,KM12,-9,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000969
45923,82151,Colon Cancer,SW-620,-0.777777778,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000651
45923,82151,Leukemia,HL-60(TB),1.222222222,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000002
45923,82151,Leukemia,K-562,-0.666666667,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000551
45923,82151,Leukemia,RPMI-8226,3.777777778,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000817
45923,82151,Melanoma,LOX IMVI,-4.666666667,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000750
45923,82151,Melanoma,SK-MEL-2,-3.111111111,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-001190
45923,82151,Melanoma,SK-MEL-28,-3.777777778,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000615
45923,82151,Melanoma,SK-MEL-5,-5.111111111,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000730
45923,82151,Melanoma,UACC-257,1.666666667,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000579
45923,82151,Melanoma,UACC-62,-1.111111111,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000425
45923,82151,Non-Small Cell Lung Cancer,A549,-1.555555556,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000681
45923,82151,Non-Small Cell Lung Cancer,EKVX,-5.111111111,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000706
45923,82151,Non-Small Cell Lung Cancer,HOP-62,-5.666666667,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000861
45923,82151,Non-Small Cell Lung Cancer,NCI-H23,1.555555556,0,0,45923-82151,Methoxsalen,Daunorubicin hydrochloride,ACH-000900
